TenantId,Selector,Property,CleanProperty,Value,CssUrl,IsS500
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-button--fullscreen:before,left,left,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-button--fullscreen:before,top,top,,,No
5642546e-6afe-490f-88d8-e665010256fe,".fancybox-button--pause:before,.fancybox-button--play:before",top,top,,,No
5642546e-6afe-490f-88d8-e665010256fe,".fancybox-button--pause:before,.fancybox-button--play:before",left,left,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-button--thumbs:before,top,top,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-button--thumbs:before,left,left,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs,position,position,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs,top,top,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs,right,right,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs,bottom,bottom,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs,left,left,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs,margin,margin,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs,z-index,z-index,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-show-thumbs .fancybox-inner,right,right,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul,position,position,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul,margin,margin,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li,overflow,overflow,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li,margin,margin,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li,position,position,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li>img,position,position,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li>img,top,top,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li>img,left,left,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li:before,position,position,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li:before,top,top,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li:before,right,right,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li:before,bottom,bottom,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li:before,left,left,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li:before,z-index,z-index,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li:before,opacity,opacity,,,No
5642546e-6afe-490f-88d8-e665010256fe,.fancybox-thumbs>ul>li.fancybox-thumbs-active:before,"opacity""",opacity,,,No
be0be093-a2ad-444c-93d9-5626e83beefc,.ext-background-image,opacity,opacity,,,Yes
0829ac91-f0c1-4a62-baa6-c62f86bd8019,.ext-background-overlay,opacity,opacity,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,body,margin,margin,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-header-logo,margin,margin,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-banner-logo,margin,margin,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-title,margin-bottom,margin-bottom,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-subtitle,margin-bottom,margin-bottom,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-header-description,margin-bottom,margin-bottom,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-error,margin-bottom,margin-bottom,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-input.ext-text-box,margin-bottom,margin-bottom,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-password-reset-links-container,margin-bottom,margin-bottom,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-button-item,margin-bottom,margin-bottom,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-boilerplate-text,margin-top,margin-top,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-promoted-fed-cred-box,margin-bottom,margin-bottom,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-footer-content.ext-footer-item,margin,margin,,,No
71f43bbf-58d5-4670-9d08-bc8b20aaddec,.ext-footer-content.ext-footer-item.ext-debug-item,margin,margin,,,No
4511792b-d4cd-4c5d-85ce-36f60cebf27c,.ext-banner-logo,margin-left,margin-left,,,No
4511792b-d4cd-4c5d-85ce-36f60cebf27c,.ext-banner-logo,margin-right,margin-right,,,No
1a3d0359-690a-4ba2-8908-b6fc5c73edf2,.ext-button.ext-primary,position,position,,,No
1a3d0359-690a-4ba2-8908-b6fc5c73edf2,.ext-button.ext-primary:hover,transform,transform,,,No
1a3d0359-690a-4ba2-8908-b6fc5c73edf2,.ext-button.ext-primary:hover,clip-path,clip-path,,,No
1a3d0359-690a-4ba2-8908-b6fc5c73edf2,".ext-button.ext-primary:active, .ext-button.ext-primary:focus:active",transform,transform,,,No
1a3d0359-690a-4ba2-8908-b6fc5c73edf2,.ext-button.ext-secondary,position,position,,,No
1a3d0359-690a-4ba2-8908-b6fc5c73edf2,.ext-button.ext-secondary:hover,transform,transform,,,No
1a3d0359-690a-4ba2-8908-b6fc5c73edf2,.ext-button.ext-secondary:hover,clip-path,clip-path,,,No
1a3d0359-690a-4ba2-8908-b6fc5c73edf2,".ext-button.ext-secondary:active, .ext-button.ext-secondary:focus:active",transform,transform,,,No
1a3d0359-690a-4ba2-8908-b6fc5c73edf2,0%,transform,transform,,,No
1a3d0359-690a-4ba2-8908-b6fc5c73edf2,50%,transform,transform,,,No
1a3d0359-690a-4ba2-8908-b6fc5c73edf2,100%,"transform""",transform,,,No
84c44fe4-5c9f-4dab-b85e-5a8f000f5faa,.ext-header-logo,margin,margin,,,No
84c44fe4-5c9f-4dab-b85e-5a8f000f5faa,.ext-sign-in-box,margin-top,margin-top,,,No
84c44fe4-5c9f-4dab-b85e-5a8f000f5faa,.ext-sign-in-box,margin-bottom,margin-bottom,,,No
84c44fe4-5c9f-4dab-b85e-5a8f000f5faa,.ext-header-logo,margin,margin,,,No
84c44fe4-5c9f-4dab-b85e-5a8f000f5faa,.ext-sign-in-box,margin-top,margin-top,,,No
84c44fe4-5c9f-4dab-b85e-5a8f000f5faa,.ext-sign-in-box,margin-bottom,margin-bottom,,,No
1ab4a3f2-2f84-4191-b281-d89a2b3d3644,.ext-background-overlay,opacity,opacity,,,No
1ab4a3f2-2f84-4191-b281-d89a2b3d3644,.ext-boilerplate-text p,margin-top,margin-top,,,No
1ab4a3f2-2f84-4191-b281-d89a2b3d3644,.ext-boilerplate-text p,margin-bottom,margin-bottom,,,No
e6a7eb3f-ec2a-4216-93de-823d273b1d03,.ext-background-overlay,z-index,z-index,,,No
1e1b151d-ebea-4175-960c-28808a53a3f0,.ext-background-overlay,opacity,opacity,,,No
1e1b151d-ebea-4175-960c-28808a53a3f0,.ext-sign-in-box,opacity,opacity,,,No
80e07f4d-e313-48bc-8a38-12114099ea9c,.ext-banner-logo,margin-left,margin-left,,,No
80e07f4d-e313-48bc-8a38-12114099ea9c,.ext-banner-logo,margin-right,margin-right,,,No
8af0471a-9c47-442b-abbf-e1b87b471a32,.ext-background-overlay,opacity,opacity,,,No
e57471a6-46bb-4ee6-8755-193594429733,.ext-banner-logo,margin-bottom,margin-bottom,,,No
e57471a6-46bb-4ee6-8755-193594429733,.ext-boilerplate-text,margin-top,margin-top,,,No
e57471a6-46bb-4ee6-8755-193594429733,.ext-promoted-fed-cred-box,margin-bottom,margin-bottom,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,filter,filter,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,position,position,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,top,top,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,filter,filter,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,position,position,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,top,top,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,filter,filter,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,position,position,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,top,top,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,filter,filter,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,position,position,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,top,top,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,filter,filter,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,position,position,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,top,top,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,filter,filter,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,position,position,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,top,top,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,filter,filter,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,position,position,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,top,top,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,filter,filter,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,position,position,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,top,top,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,filter,filter,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,position,position,,,No
3ea3e2bf-0daa-4b75-8d64-f64efa06f0f6,.ext-background-overlay,top,top,,,No
06a34b0a-4399-443f-9cb7-21354c2e58a6,.ext-banner-logo,margin-left,margin-left,,,No
06a34b0a-4399-443f-9cb7-21354c2e58a6,.ext-banner-logo,margin-right,margin-right,,,No
aa3efc14-1dc9-41a9-b923-46255345b355,.ext-error,margin-top,margin-top,,,No
aa3efc14-1dc9-41a9-b923-46255345b355,.ext-error,position,position,,,No
aa3efc14-1dc9-41a9-b923-46255345b355,.ext-button.ext-primary,margin,margin,,,No
aa3efc14-1dc9-41a9-b923-46255345b355,.ext-button.ext-primary,overflow,overflow,,,No
aa3efc14-1dc9-41a9-b923-46255345b355,.ext-button.ext-primary,position,position,,,No
aa3efc14-1dc9-41a9-b923-46255345b355,.ext-button.ext-primary,pointer-events,pointer-events,,,No
aa3efc14-1dc9-41a9-b923-46255345b355,.ext-button.ext-secondary,margin,margin,,,No
aa3efc14-1dc9-41a9-b923-46255345b355,.ext-button.ext-secondary,overflow,overflow,,,No
aa3efc14-1dc9-41a9-b923-46255345b355,.ext-button.ext-secondary,position,position,,,No
aa3efc14-1dc9-41a9-b923-46255345b355,.ext-button.ext-secondary,pointer-events,pointer-events,,,No
ad0b1151-c01f-4ad7-860f-c298f576ce11,.ext-banner-logo,margin-left,margin-left,,,No
ad0b1151-c01f-4ad7-860f-c298f576ce11,.ext-banner-logo,margin-right,margin-right,,,No
ad0b1151-c01f-4ad7-860f-c298f576ce11,.ext-button-field-container,margin-top,margin-top,,,No
ad0b1151-c01f-4ad7-860f-c298f576ce11,.ext-footer-links,margin-bottom,margin-bottom,,,No
ad0b1151-c01f-4ad7-860f-c298f576ce11,.ext-footer-content,margin,margin,,,No
ad0b1151-c01f-4ad7-860f-c298f576ce11,main,margin,margin,,,No
b70eb998-8f17-4eb1-b163-22062a1597b8,"a, a:link, a:visited",position,position,,,No
b70eb998-8f17-4eb1-b163-22062a1597b8,"a, a:link, a:visited",left,left,,,No
b70eb998-8f17-4eb1-b163-22062a1597b8,"a, a:link, a:visited","top""",top,,,No
569df65d-1bbf-4546-97c5-71beab1578fe,.ext-button.ext-primary,position,position,,,No
569df65d-1bbf-4546-97c5-71beab1578fe,.ext-button.ext-secondary,position,position,,,No
63465168-eb89-4b7f-8e23-6a67aa1cc489,.ext-subtitle,margin-bottom,margin-bottom,,,No
63465168-eb89-4b7f-8e23-6a67aa1cc489,.ext-footer,margin-top,margin-top,,,No
63465168-eb89-4b7f-8e23-6a67aa1cc489,.ext-promoted-fed-cred-box,overflow,overflow,,,No
2d76b340-9dd8-4cad-bde9-77f226da322e,.position-buttons>div:first-child,margin-bottom,margin-bottom,,,Yes
3b2161c0-6788-4539-8dde-46cce994f0c2,.ext-banner-logo,margin-left,margin-left,,,No
3b2161c0-6788-4539-8dde-46cce994f0c2,.ext-banner-logo,margin-right,margin-right,,,No
f5dbba49-ce06-496f-ac3e-0cf14361d934,.ext-banner-logo,margin-left,margin-left,,,No
f5dbba49-ce06-496f-ac3e-0cf14361d934,.ext-banner-logo,margin-right,margin-right,,,No
a72cbcbe-7027-4863-b3cc-ac17ad7ae52f,.ext-banner-logo,margin-left,margin-left,,,No
a72cbcbe-7027-4863-b3cc-ac17ad7ae52f,.ext-banner-logo,margin-right,margin-right,,,No
25b68dd9-1f24-49c8-ae19-e26ff5a039c9,.ext-banner-logo,margin-left,margin-left,,,No
25b68dd9-1f24-49c8-ae19-e26ff5a039c9,.ext-banner-logo,margin-right,margin-right,,,No
25b68dd9-1f24-49c8-ae19-e26ff5a039c9,.ext-button.ext-primary:active,transform,transform,,,No
a686425d-332c-4799-a0aa-16a1f477cc47,.ext-sign-in-box,margin-top,margin-top,,,No
a686425d-332c-4799-a0aa-16a1f477cc47,.ext-sign-in-box,margin-left,margin-left,,,No
a686425d-332c-4799-a0aa-16a1f477cc47,.ext-sign-in-box,margin-right,margin-right,,,No
416a27b7-d5b2-47b6-8a3d-a39392c4d6b4,.ext-title,margin-bottom,margin-bottom,,,Yes
e4025a33-a54c-44c8-8d04-b04629e960e0,.ext-banner-logo,margin-left,margin-left,,,No
e4025a33-a54c-44c8-8d04-b04629e960e0,.ext-banner-logo,margin-right,margin-right,,,No
1908c400-397b-466d-baca-8c2290662f84,.ext-banner-logo,margin-left,margin-left,,,No
d7cfa7c7-1c24-448a-8f1d-01e4c1803842,.ext-banner-logo,margin-left,margin-left,,,No
d7cfa7c7-1c24-448a-8f1d-01e4c1803842,.ext-banner-logo,margin-right,margin-right,,,No
68182478-31e4-4f3f-a73d-75794bf4017f,.ext-banner-logo,margin-left,margin-left,,,No
68182478-31e4-4f3f-a73d-75794bf4017f,.ext-banner-logo,margin-right,margin-right,,,No
0e22d8bf-f512-4a4d-99af-0c29e40ed400,.ext-banner-logo,margin-left,margin-left,,,No
0e22d8bf-f512-4a4d-99af-0c29e40ed400,.ext-banner-logo,margin-right,margin-right,,,No
ab4e7a33-2dda-40d5-aa1e-44fc5f55f135,.ext-button-item,margin,margin,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,body,margin,margin,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-background-overlay,filter,filter,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-background-overlay,position,position,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-background-overlay,top,top,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-vertical-split-background-image-container,position,position,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-sign-in-box,margin-left,margin-left,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-sign-in-box,margin-right,margin-right,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-sign-in-box,position,position,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-sign-in-box,margin-bottom,margin-bottom,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-sign-in-box,overflow,overflow,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-button.ext-secondary,margin-top,margin-top,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-button.ext-secondary,margin-bottom,margin-bottom,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-button.ext-secondary,position,position,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-button.ext-secondary,overflow,overflow,,,No
fc8d9296-add7-43d3-8271-9d7e9748613d,.ext-button.ext-secondary:active,transform,transform,,,No
6ba6b207-e531-4a33-9c9a-069a98b930b7,.ext-banner-logo,margin-left,margin-left,,,No
6ba6b207-e531-4a33-9c9a-069a98b930b7,.ext-banner-logo,margin-right,margin-right,,,No
978ba051-9402-488c-9a2a-9fe52689aaea,.ext-banner-logo,margin-bottom,margin-bottom,,,No
415f5fa3-b4e6-4ff7-9f26-ecb6700b7bd4,.ext-sign-in-box,opacity,opacity,,,No
1e297bd2-2d14-45ed-adf8-6fa9ab5d04bd,.ext-banner-logo,margin-left,margin-left,,,No
1e297bd2-2d14-45ed-adf8-6fa9ab5d04bd,.ext-banner-logo,margin-right,margin-right,,,No
43ed9756-41ff-4cbf-959b-406a4083b78b,.ext-banner-logo,margin-left,margin-left,,,No
43ed9756-41ff-4cbf-959b-406a4083b78b,.ext-banner-logo,margin-right,margin-right,,,No
c46660cd-d7a7-4d01-9e95-7027599ad8af,.ext-banner-logo,margin-left,margin-left,,,No
c46660cd-d7a7-4d01-9e95-7027599ad8af,.ext-banner-logo,margin-right,margin-right,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.container,margin,margin,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,"a.cta, button.cta",margin-top,margin-top,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,"a.cta, button.cta",overflow,overflow,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,"a.cta, button.cta",position,position,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,".butn:link, .butn:visited",position,position,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,".butn:link, .butn:visited",overflow,overflow,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn::before,opacity,opacity,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn::before,position,position,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn::before,top,top,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn::before,transform,transform,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn::after,opacity,opacity,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn::after,position,position,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn::after,top,top,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn::after,transform,transform,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn__new:hover::before,left,left,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn__new:hover::before,opacity,opacity,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn__new::before,left,left,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn__new:hover::after,left,left,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn__new:hover::after,opacity,opacity,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,.butn__new::after,left,left,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,".butn:hover, .butn:active",transform,transform,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,a,margin-bottom,margin-bottom,,,No
708bd6e4-0b9f-4eda-8391-20ddd6601b62,a::after,"z-index""",z-index,,,No
bc6dd825-fa9e-44aa-addb-38db70a5500d,"html, body",margin,margin,,,No
bc6dd825-fa9e-44aa-addb-38db70a5500d,"html, body",overflow,overflow,,,No
bc6dd825-fa9e-44aa-addb-38db70a5500d,.ext-sign-in-box,"margin""",margin,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,".ce-textpic, .ce-image, .ce-nowrap .ce-bodytext, .ce-gallery, .ce-row, .ce-uploads li, .ce-uploads div",overflow,overflow,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-center .ce-outer,position,position,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-center .ce-outer,right,right,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-center .ce-inner,position,position,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-center .ce-inner,right,right,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-gallery figure,margin,margin,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,".ce-intext.ce-right .ce-gallery, .ce-intext.ce-left .ce-gallery, .ce-above .ce-gallery",margin-bottom,margin-bottom,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-image .ce-gallery,margin-bottom,margin-bottom,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-intext.ce-right .ce-gallery,margin-left,margin-left,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-intext.ce-left .ce-gallery,margin-right,margin-right,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-below .ce-gallery,margin-top,margin-top,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-column,margin-right,margin-right,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-column:last-child,margin-right,margin-right,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-row,margin-bottom,margin-bottom,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-row:last-child,margin-bottom,margin-bottom,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,".ce-intext.ce-left ol, .ce-intext.ce-left ul",overflow,overflow,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-uploads,margin,margin,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.ce-uploads li,margin,margin,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-space-before-extra-small,margin-top,margin-top,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-space-before-small,margin-top,margin-top,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-space-before-medium,margin-top,margin-top,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-space-before-large,margin-top,margin-top,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-space-before-extra-large,margin-top,margin-top,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-space-after-extra-small,margin-bottom,margin-bottom,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-space-after-small,margin-bottom,margin-bottom,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-space-after-medium,margin-bottom,margin-bottom,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-space-after-large,margin-bottom,margin-bottom,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-space-after-extra-large,margin-bottom,margin-bottom,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-ruler-before:before,margin-bottom,margin-bottom,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-ruler-after:after,margin-top,margin-top,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-indent,margin-left,margin-left,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-indent,margin-right,margin-right,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-indent-left,margin-left,margin-left,,,No
8c1fa643-f465-41dd-9657-2e17657095c6,.frame-indent-right,"margin-right""",margin-right,,,No
e4d615be-9fa3-4bc1-b8b2-acc4120edce8,.ext-banner-logo,margin-left,margin-left,,,No
e4d615be-9fa3-4bc1-b8b2-acc4120edce8,.ext-banner-logo,margin-right,margin-right,,,No
233c1cff-4704-4ec4-bfbe-4bdf129934e9,.ext-banner-logo,margin-left,margin-left,,,No
233c1cff-4704-4ec4-bfbe-4bdf129934e9,.ext-banner-logo,margin-right,margin-right,,,No
b29a0f88-0e8b-430f-ab88-a4920ffc4aa7,.ext-background-overlay,opacity,opacity,,,No
88ab25a0-a751-4525-bd00-bf06aedcd534,.ext-sign-in-box,margin-right,margin-right,,,No
88ab25a0-a751-4525-bd00-bf06aedcd534,.ext-banner-logo,margin-left,margin-left,,,No
88ab25a0-a751-4525-bd00-bf06aedcd534,.ext-banner-logo,margin-right,margin-right,,,No
88ab25a0-a751-4525-bd00-bf06aedcd534,.ext-banner-logo,margin-bottom,margin-bottom,,,No
88ab25a0-a751-4525-bd00-bf06aedcd534,.ext-title,margin-left,margin-left,,,No
